LapDistanceNorm,Speed,Throttle,Brake,Time_seconds,Source,LongAccel,LatAccel,SuspTravel_FL,SuspTravel_FR,SuspTravel_RL,SuspTravel_RR
0.49361,318.09,100.0,0.0,44.4247,AC_DEMO_SYNTH,0.1297,0.0385,91.691,92.797,73.353,74.238
0.49416,318.31,100.0,0.0,44.4747,AC_DEMO_SYNTH,0.1162,0.0342,92.1,91.654,73.68,73.323
0.49472,318.51,100.0,0.0,44.5247,AC_DEMO_SYNTH,0.1039,0.0303,92.53,92.029,74.024,73.623
0.49528,318.68,100.0,0.0,44.5748,AC_DEMO_SYNTH,0.0927,0.0268,92.711,92.236,74.169,73.789
0.49583,318.83,100.0,0.0,44.6248,AC_DEMO_SYNTH,0.0825,0.0237,92.834,92.72,74.267,74.176
0.49639,318.97,100.0,0.0,44.6748,AC_DEMO_SYNTH,0.0733,0.0209,93.071,92.687,74.457,74.15
0.49694,319.09,100.0,0.0,44.7248,AC_DEMO_SYNTH,0.065,0.0185,92.983,93.47,74.386,74.776
0.4975,319.2,100.0,0.0,44.7749,AC_DEMO_SYNTH,0.0575,0.0163,93.574,93.363,74.859,74.69
0.49805,319.3,100.0,0.0,44.8249,AC_DEMO_SYNTH,0.0508,0.0144,92.927,93.242,74.342,74.594
0.49861,319.38,100.0,0.0,44.8749,AC_DEMO_SYNTH,0.0447,0.0127,92.888,93.156,74.31,74.525
0.49917,319.45,100.0,0.0,44.925,AC_DEMO_SYNTH,0.0392,0.0112,93.456,93.303,74.765,74.642
0.49972,319.52,100.0,0.0,44.975,AC_DEMO_SYNTH,0.0343,0.0098,92.68,92.846,74.144,74.277
0.50028,319.57,100.0,0.0,45.025,AC_DEMO_SYNTH,0.0299,0.0087,93.474,93.569,74.779,74.855
0.50083,319.62,100.0,0.0,45.075,AC_DEMO_SYNTH,0.0259,0.0077,93.383,92.815,74.706,74.252
0.50139,319.67,100.0,0.0,45.1251,AC_DEMO_SYNTH,0.0224,0.0068,93.305,93.626,74.644,74.901
0.50195,319.7,100.0,0.0,45.1751,AC_DEMO_SYNTH,0.0192,0.0061,94.015,93.789,75.212,75.031
0.5025,319.73,100.0,0.0,45.2251,AC_DEMO_SYNTH,0.0164,0.0054,93.145,93.421,74.516,74.737
0.50306,319.76,100.0,0.0,45.2752,AC_DEMO_SYNTH,0.0138,0.0049,94.233,93.286,75.386,74.629
0.50361,319.78,100.0,0.0,45.3252,AC_DEMO_SYNTH,0.0116,0.0044,93.329,93.533,74.663,74.826
0.50417,319.8,100.0,0.0,45.3752,AC_DEMO_SYNTH,0.0095,0.0041,92.92,92.242,74.336,73.794
0.50472,319.82,100.0,0.0,45.4252,AC_DEMO_SYNTH,0.0077,0.0038,93.469,93.522,74.775,74.818
0.50528,319.83,100.0,0.0,45.4753,AC_DEMO_SYNTH,0.006,0.0035,93.017,93.365,74.414,74.692
0.50584,319.84,100.0,0.0,45.5253,AC_DEMO_SYNTH,0.0045,0.0033,93.154,93.399,74.523,74.719
0.50639,319.84,100.0,0.0,45.5753,AC_DEMO_SYNTH,0.0031,0.0032,93.617,93.707,74.894,74.966
0.50695,319.85,100.0,0.0,45.6253,AC_DEMO_SYNTH,0.0019,0.0031,93.687,93.402,74.95,74.722
0.5075,319.85,100.0,0.0,45.6754,AC_DEMO_SYNTH,0.0007,0.003,93.219,92.98,74.575,74.384
0.50806,319.85,100.0,0.0,45.7254,AC_DEMO_SYNTH,-0.0004,0.003,93.866,93.382,75.093,74.706
0.50862,319.85,100.0,0.1,45.7754,AC_DEMO_SYNTH,-0.0014,0.0031,93.937,93.468,75.15,74.774
0.50917,319.85,100.0,0.1,45.8255,AC_DEMO_SYNTH,-0.0023,0.0031,94.052,93.49,75.242,74.792
0.50973,319.84,100.0,0.2,45.8755,AC_DEMO_SYNTH,-0.0032,0.0032,93.689,93.508,74.951,74.806
0.51028,319.83,100.0,0.2,45.9255,AC_DEMO_SYNTH,-0.0041,0.0034,94.023,93.857,75.218,75.086
0.51084,319.83,100.0,0.3,45.9755,AC_DEMO_SYNTH,-0.0049,0.0035,92.728,93.009,74.182,74.407
0.5114,319.82,100.0,0.3,46.0256,AC_DEMO_SYNTH,-0.0058,0.0037,93.354,93.512,74.683,74.81
0.51195,319.81,100.0,0.4,46.0756,AC_DEMO_SYNTH,-0.0066,0.004,93.135,93.955,74.508,75.164
0.51251,319.79,100.0,0.4,46.1256,AC_DEMO_SYNTH,-0.0074,0.0042,93.526,92.74,74.821,74.192
0.51306,319.78,100.0,0.5,46.1757,AC_DEMO_SYNTH,-0.0083,0.0045,93.251,93.503,74.601,74.802
0.51362,319.76,100.0,0.5,46.2257,AC_DEMO_SYNTH,-0.0092,0.0048,93.41,93.192,74.728,74.554
0.51417,319.75,100.0,0.6,46.2757,AC_DEMO_SYNTH,-0.01,0.0051,94.23,93.275,75.384,74.62
0.51473,319.73,100.0,0.7,46.3257,AC_DEMO_SYNTH,-0.011,0.0055,93.408,93.056,74.726,74.445
0.51529,319.71,100.0,0.7,46.3758,AC_DEMO_SYNTH,-0.0119,0.0059,93.64,93.344,74.912,74.675
0.51584,319.69,100.0,0.8,46.4258,AC_DEMO_SYNTH,-0.0129,0.0064,93.38,94.142,74.704,75.314
0.5164,319.66,100.0,0.8,46.4758,AC_DEMO_SYNTH,-0.0139,0.0069,93.499,92.89,74.799,74.312
0.51695,319.64,100.0,0.9,46.5258,AC_DEMO_SYNTH,-0.015,0.0074,93.471,92.922,74.777,74.338
0.51751,319.61,100.0,1.0,46.5759,AC_DEMO_SYNTH,-0.0161,0.0079,93.643,92.859,74.914,74.287
0.51807,319.58,100.0,1.0,46.6259,AC_DEMO_SYNTH,-0.0173,0.0085,93.927,94.062,75.142,75.25
0.51862,319.55,100.0,1.1,46.6759,AC_DEMO_SYNTH,-0.0186,0.0092,94.118,93.176,75.294,74.541
0.51918,319.52,100.0,1.2,46.726,AC_DEMO_SYNTH,-0.0199,0.0099,93.58,93.341,74.864,74.673
0.51973,319.48,100.0,1.3,46.776,AC_DEMO_SYNTH,-0.0213,0.0106,93.687,93.177,74.95,74.542
0.52029,319.44,100.0,1.4,46.826,AC_DEMO_SYNTH,-0.0228,0.0114,92.986,92.947,74.389,74.358
0.52084,319.4,100.0,1.5,46.876,AC_DEMO_SYNTH,-0.0244,0.0123,93.408,93.218,74.726,74.574
0.5214,319.35,100.0,1.6,46.9261,AC_DEMO_SYNTH,-0.026,0.0132,93.812,94.279,75.05,75.423
0.52196,319.31,100.0,1.7,46.9761,AC_DEMO_SYNTH,-0.0277,0.0141,93.779,93.839,75.023,75.071
0.52251,319.26,100.0,1.8,47.0261,AC_DEMO_SYNTH,-0.0296,0.0151,93.512,92.925,74.81,74.34
0.52307,319.2,100.0,1.9,47.0762,AC_DEMO_SYNTH,-0.0315,0.0162,93.773,93.505,75.018,74.804
0.52362,319.14,100.0,2.0,47.1262,AC_DEMO_SYNTH,-0.0335,0.0174,93.607,92.893,74.886,74.314
0.52418,319.08,100.0,2.1,47.1762,AC_DEMO_SYNTH,-0.0357,0.0186,93.884,92.496,75.107,73.997
0.52474,319.02,100.0,2.3,47.2262,AC_DEMO_SYNTH,-0.0379,0.02,93.514,93.593,74.811,74.874
0.52529,318.95,100.0,2.4,47.2763,AC_DEMO_SYNTH,-0.0403,0.0213,93.247,93.627,74.598,74.902
0.52585,318.88,100.0,2.6,47.3263,AC_DEMO_SYNTH,-0.0428,0.0228,93.516,93.557,74.813,74.846
0.5264,318.8,100.0,2.7,47.3763,AC_DEMO_SYNTH,-0.0454,0.0244,92.199,92.924,73.759,74.339
0.52696,318.72,100.0,2.9,47.4263,AC_DEMO_SYNTH,-0.0482,0.0261,93.516,93.018,74.813,74.414
0.52752,318.63,100.0,3.1,47.4764,AC_DEMO_SYNTH,-0.0511,0.0278,91.891,93.354,73.513,74.683
0.52807,318.54,100.0,3.2,47.5264,AC_DEMO_SYNTH,-0.0541,0.0297,92.65,93.18,74.12,74.544
0.52863,318.44,100.0,3.4,47.5764,AC_DEMO_SYNTH,-0.0573,0.0317,93.508,92.832,74.806,74.266
0.52918,318.33,100.0,3.6,47.6265,AC_DEMO_SYNTH,-0.0607,0.0338,93.503,92.305,74.802,73.844
0.52974,318.22,100.0,3.9,47.6765,AC_DEMO_SYNTH,-0.0642,0.036,92.833,92.96,74.266,74.368
0.53029,318.11,100.0,4.1,47.7265,AC_DEMO_SYNTH,-0.0678,0.0383,93.0,93.309,74.4,74.647
0.53085,317.98,100.0,4.3,47.7765,AC_DEMO_SYNTH,-0.0717,0.0408,93.815,92.353,75.052,73.882
0.53141,317.85,100.0,4.5,47.8266,AC_DEMO_SYNTH,-0.0757,0.0433,93.055,93.044,74.444,74.435
0.53196,317.72,100.0,4.8,47.8766,AC_DEMO_SYNTH,-0.0799,0.0461,94.131,92.876,75.305,74.301
0.53252,317.57,100.0,5.1,47.9266,AC_DEMO_SYNTH,-0.0843,0.049,93.212,92.991,74.57,74.393
0.53307,317.42,100.0,5.3,47.9767,AC_DEMO_SYNTH,-0.0888,0.052,93.356,92.988,74.685,74.39
0.53363,317.26,100.0,5.6,48.0267,AC_DEMO_SYNTH,-0.0936,0.0552,93.818,92.306,75.054,73.845
0.53419,317.09,100.0,5.9,48.0767,AC_DEMO_SYNTH,-0.0985,0.0585,93.2,91.879,74.56,73.503
0.53474,316.91,100.0,6.2,48.1267,AC_DEMO_SYNTH,-0.1037,0.062,92.722,92.25,74.178,73.8
0.5353,316.72,100.0,6.5,48.1768,AC_DEMO_SYNTH,-0.109,0.0657,93.052,92.753,74.442,74.202
0.53585,316.52,100.0,6.9,48.2268,AC_DEMO_SYNTH,-0.1146,0.0696,93.054,92.11,74.443,73.688
0.53641,316.32,100.0,7.2,48.2768,AC_DEMO_SYNTH,-0.1204,0.0736,92.495,91.98,73.996,73.584
0.53696,316.1,100.0,7.6,48.3268,AC_DEMO_SYNTH,-0.1264,0.0779,92.907,91.452,74.326,73.162
0.53752,315.87,100.0,8.0,48.3769,AC_DEMO_SYNTH,-0.1326,0.0823,92.679,92.801,74.143,74.241
0.53808,315.63,100.0,8.3,48.4269,AC_DEMO_SYNTH,-0.1391,0.087,93.312,92.347,74.65,73.878
0.53863,315.38,100.0,8.7,48.4769,AC_DEMO_SYNTH,-0.1457,0.0919,92.92,92.236,74.336,73.789
0.53919,315.11,100.0,9.2,48.527,AC_DEMO_SYNTH,-0.1527,0.0969,92.752,92.221,74.202,73.777
0.53974,314.84,100.0,9.6,48.577,AC_DEMO_SYNTH,-0.1598,0.1022,92.784,91.97,74.227,73.576
0.5403,314.55,100.0,10.0,48.627,AC_DEMO_SYNTH,-0.1672,0.1077,92.873,91.54,74.298,73.232
0.54086,314.25,100.0,10.5,48.677,AC_DEMO_SYNTH,-0.1748,0.1135,92.986,91.466,74.389,73.173
0.54141,313.93,100.0,11.0,48.7271,AC_DEMO_SYNTH,-0.1827,0.1195,92.291,91.248,73.833,72.998
0.54197,313.6,100.0,11.4,48.7771,AC_DEMO_SYNTH,-0.1908,0.1257,92.224,92.357,73.779,73.886
0.54252,313.26,100.0,11.9,48.8271,AC_DEMO_SYNTH,-0.1991,0.1322,93.031,91.405,74.425,73.124
0.54308,312.9,100.0,12.5,48.8772,AC_DEMO_SYNTH,-0.2077,0.1389,92.369,90.87,73.895,72.696
0.54364,312.52,100.0,13.0,48.9272,AC_DEMO_SYNTH,-0.2165,0.1459,91.908,91.108,73.526,72.886
0.54419,312.13,100.0,13.5,48.9772,AC_DEMO_SYNTH,-0.2256,0.1531,92.591,90.38,74.073,72.304
0.54475,311.73,100.0,14.1,49.0272,AC_DEMO_SYNTH,-0.2348,0.1606,92.537,91.245,74.03,72.996
0.5453,311.3,100.0,14.7,49.0773,AC_DEMO_SYNTH,-0.2444,0.1684,91.671,90.227,73.337,72.182
0.54586,310.86,100.0,15.2,49.1273,AC_DEMO_SYNTH,-0.2541,0.1764,92.304,90.536,73.843,72.429
0.54641,310.41,100.0,15.8,49.1773,AC_DEMO_SYNTH,-0.2641,0.1847,92.436,90.603,73.949,72.482
0.54697,309.93,50.0,16.5,49.2273,AC_DEMO_SYNTH,-0.2743,0.1932,92.213,90.161,73.77,72.129
0.54753,309.44,50.0,17.1,49.2774,AC_DEMO_SYNTH,-0.2848,0.2021,92.238,89.872,73.79,71.898
0.54808,308.92,50.0,17.7,49.3274,AC_DEMO_SYNTH,-0.2954,0.2112,91.337,89.655,73.07,71.724
0.54864,308.39,50.0,18.4,49.3774,AC_DEMO_SYNTH,-0.3063,0.2206,91.944,89.441,73.555,71.553
0.54919,307.84,50.0,19.0,49.4275,AC_DEMO_SYNTH,-0.3173,0.2302,91.599,89.04,73.279,71.232
0.54975,307.27,50.0,19.7,49.4775,AC_DEMO_SYNTH,-0.3286,0.2401,91.431,88.89,73.145,71.112
0.55031,306.68,50.0,20.4,49.5275,AC_DEMO_SYNTH,-0.34,0.2503,91.873,89.454,73.498,71.563
0.55086,306.07,50.0,21.1,49.5775,AC_DEMO_SYNTH,-0.3516,0.2607,92.013,88.604,73.61,70.883
0.55142,305.44,50.0,21.8,49.6276,AC_DEMO_SYNTH,-0.3634,0.2714,92.032,88.112,73.626,70.49
0.55197,304.79,50.0,22.5,49.6776,AC_DEMO_SYNTH,-0.3754,0.2824,91.729,87.992,73.383,70.394
0.55253,304.11,50.0,23.2,49.7276,AC_DEMO_SYNTH,-0.3874,0.2936,91.04,88.4,72.832,70.72
0.55309,303.42,50.0,24.0,49.7777,AC_DEMO_SYNTH,-0.3997,0.305,91.105,87.989,72.884,70.391
0.55364,302.7,50.0,24.7,49.8277,AC_DEMO_SYNTH,-0.412,0.3167,91.144,87.691,72.915,70.153
0.5542,301.96,50.0,25.5,49.8777,AC_DEMO_SYNTH,-0.4244,0.3286,90.754,87.106,72.603,69.685
0.55475,301.2,50.0,26.2,49.9277,AC_DEMO_SYNTH,-0.437,0.3408,90.623,87.174,72.498,69.739
0.55531,300.42,50.0,27.0,49.9778,AC_DEMO_SYNTH,-0.4496,0.3531,90.76,86.416,72.608,69.133
0.55586,299.61,50.0,27.7,50.0278,AC_DEMO_SYNTH,-0.4622,0.3657,90.26,86.289,72.208,69.031
0.55642,298.78,50.0,28.5,50.0778,AC_DEMO_SYNTH,-0.475,0.3784,89.84,86.494,71.872,69.195
0.55698,297.93,50.0,29.3,50.1278,AC_DEMO_SYNTH,-0.4877,0.3913,89.81,86.162,71.848,68.93
0.55753,297.06,50.0,30.0,50.1779,AC_DEMO_SYNTH,-0.5004,0.4044,90.069,85.12,72.055,68.096
0.55809,296.16,50.0,30.8,50.2279,AC_DEMO_SYNTH,-0.5131,0.4177,89.649,84.861,71.719,67.889
0.55864,295.25,50.0,31.6,50.2779,AC_DEMO_SYNTH,-0.5258,0.4311,89.614,84.935,71.691,67.948
0.5592,294.31,50.0,32.3,50.328,AC_DEMO_SYNTH,-0.5385,0.4446,89.569,85.261,71.655,68.209
0.55976,293.34,50.0,33.1,50.378,AC_DEMO_SYNTH,-0.551,0.4583,88.966,83.473,71.173,66.778
0.56031,292.36,50.0,33.8,50.428,AC_DEMO_SYNTH,-0.5635,0.472,89.231,84.018,71.385,67.214
0.56087,291.35,50.0,34.5,50.478,AC_DEMO_SYNTH,-0.5758,0.4858,88.885,83.014,71.108,66.411
0.56142,290.32,50.0,35.3,50.5281,AC_DEMO_SYNTH,-0.588,0.4997,88.04,82.963,70.432,66.37
0.56198,289.27,50.0,36.0,50.5781,AC_DEMO_SYNTH,-0.6,0.5137,88.906,82.717,71.125,66.174
0.56253,288.2,50.0,36.7,50.6281,AC_DEMO_SYNTH,-0.6119,0.5276,87.918,82.336,70.334,65.869
0.56309,287.11,50.0,37.4,50.6782,AC_DEMO_SYNTH,-0.6235,0.5416,87.241,81.926,69.793,65.541
0.56365,286.0,50.0,38.1,50.7282,AC_DEMO_SYNTH,-0.6348,0.5556,87.263,81.773,69.81,65.418
0.5642,284.87,50.0,38.8,50.7782,AC_DEMO_SYNTH,-0.6459,0.5696,87.047,81.18,69.638,64.944
0.56476,283.72,50.0,39.4,50.8282,AC_DEMO_SYNTH,-0.6567,0.5835,87.244,80.429,69.795,64.343
0.56531,282.55,50.0,40.0,50.8783,AC_DEMO_SYNTH,-0.6672,0.5973,86.875,80.941,69.5,64.753
0.56587,281.36,50.0,40.6,50.9283,AC_DEMO_SYNTH,-0.6773,0.6111,86.606,80.539,69.285,64.431
0.56643,280.16,50.0,41.2,50.9783,AC_DEMO_SYNTH,-0.6871,0.6248,86.742,80.183,69.394,64.146
0.56698,278.93,50.0,41.8,51.0283,AC_DEMO_SYNTH,-0.6964,0.6383,86.373,78.829,69.098,63.063
0.56754,277.69,50.0,42.3,51.0784,AC_DEMO_SYNTH,-0.7054,0.6518,86.105,79.163,68.884,63.33
0.56809,276.44,50.0,42.8,51.1284,AC_DEMO_SYNTH,-0.7138,0.665,85.879,78.91,68.703,63.128
0.56865,275.17,50.0,43.3,51.1784,AC_DEMO_SYNTH,-0.7218,0.6781,85.693,77.818,68.554,62.254
0.56921,273.89,50.0,43.8,51.2285,AC_DEMO_SYNTH,-0.7293,0.691,84.33,77.824,67.464,62.259
0.56976,272.6,50.0,44.2,51.2785,AC_DEMO_SYNTH,-0.7362,0.7037,84.751,77.362,67.801,61.89
0.57032,271.29,50.0,44.6,51.3285,AC_DEMO_SYNTH,-0.7426,0.7162,83.741,77.729,66.993,62.183
0.57087,269.97,50.0,44.9,51.3785,AC_DEMO_SYNTH,-0.7484,0.7285,84.34,77.344,67.472,61.875
0.57143,268.64,50.0,45.2,51.4286,AC_DEMO_SYNTH,-0.7536,0.7405,84.033,75.49,67.226,60.392
0.57198,267.31,50.0,45.5,51.4786,AC_DEMO_SYNTH,-0.7582,0.7522,84.16,76.735,67.328,61.388
0.57254,265.97,50.0,45.7,51.5286,AC_DEMO_SYNTH,-0.7621,0.7636,83.919,74.953,67.135,59.962
0.5731,264.62,50.0,45.9,51.5787,AC_DEMO_SYNTH,-0.7653,0.7748,83.223,75.29,66.578,60.232
0.57365,263.26,50.0,46.1,51.6287,AC_DEMO_SYNTH,-0.7678,0.7856,82.635,74.865,66.108,59.892
0.57421,261.9,50.0,46.2,51.6787,AC_DEMO_SYNTH,-0.7696,0.7961,82.721,73.658,66.177,58.926
0.57476,260.54,50.0,46.2,51.7287,AC_DEMO_SYNTH,-0.7706,0.8064,82.006,73.834,65.605,59.067
0.57532,259.18,50.0,46.3,51.7788,AC_DEMO_SYNTH,-0.7709,0.8162,81.904,73.177,65.523,58.542
0.57588,257.82,50.0,46.2,51.8288,AC_DEMO_SYNTH,-0.7704,0.8258,81.984,73.025,65.587,58.42
0.57643,256.46,50.0,46.1,51.8788,AC_DEMO_SYNTH,-0.7691,0.8349,81.049,72.481,64.839,57.985
0.57699,255.1,50.0,46.0,51.9288,AC_DEMO_SYNTH,-0.767,0.8438,81.275,72.454,65.02,57.963
0.57754,253.75,50.0,45.8,51.9789,AC_DEMO_SYNTH,-0.7641,0.8522,80.905,71.596,64.724,57.277
0.5781,252.4,50.0,45.6,52.0289,AC_DEMO_SYNTH,-0.7603,0.8604,79.93,71.09,63.944,56.872
0.57865,251.06,50.0,45.3,52.0789,AC_DEMO_SYNTH,-0.7557,0.8681,80.38,71.192,64.304,56.954
0.57921,249.73,50.0,45.0,52.129,AC_DEMO_SYNTH,-0.7503,0.8755,79.948,70.586,63.958,56.469
0.57977,248.41,50.0,44.6,52.179,AC_DEMO_SYNTH,-0.7439,0.8826,79.388,70.249,63.51,56.199
0.58032,247.1,50.0,44.2,52.229,AC_DEMO_SYNTH,-0.7367,0.8893,78.721,69.297,62.977,55.438
0.58088,245.81,50.0,43.7,52.279,AC_DEMO_SYNTH,-0.7286,0.8956,78.362,68.758,62.69,55.006
0.58143,244.53,50.0,43.2,52.3291,AC_DEMO_SYNTH,-0.7196,0.9016,78.171,68.566,62.537,54.853
0.58199,243.26,50.0,42.6,52.3791,AC_DEMO_SYNTH,-0.7098,0.9072,78.283,68.165,62.626,54.532
0.58255,242.02,50.0,41.9,52.4291,AC_DEMO_SYNTH,-0.699,0.9125,77.369,68.356,61.895,54.685
0.5831,240.79,50.0,41.2,52.4792,AC_DEMO_SYNTH,-0.6874,0.9175,77.611,68.064,62.089,54.451
0.58366,239.59,50.0,40.5,52.5292,AC_DEMO_SYNTH,-0.6749,0.9222,76.628,67.251,61.302,53.801
0.58421,238.41,50.0,39.7,52.5792,AC_DEMO_SYNTH,-0.6615,0.9265,76.734,67.53,61.387,54.024
0.58477,237.25,50.0,38.8,52.6292,AC_DEMO_SYNTH,-0.6472,0.9305,76.553,67.156,61.242,53.725
0.58533,236.12,50.0,37.9,52.6793,AC_DEMO_SYNTH,-0.6321,0.9343,77.186,66.364,61.749,53.091
0.58588,235.02,50.0,37.0,52.7293,AC_DEMO_SYNTH,-0.6162,0.9377,75.359,65.604,60.287,52.483
0.58644,233.94,50.0,36.0,52.7793,AC_DEMO_SYNTH,-0.5994,0.9409,76.204,66.234,60.963,52.987
0.58699,232.9,50.0,34.9,52.8293,AC_DEMO_SYNTH,-0.5818,0.9439,75.387,65.26,60.31,52.208
0.58755,231.89,50.0,33.8,52.8794,AC_DEMO_SYNTH,-0.5634,0.9466,75.209,65.023,60.167,52.018
0.5881,230.91,50.0,32.7,52.9294,AC_DEMO_SYNTH,-0.5442,0.949,74.812,64.532,59.85,51.626
0.58866,229.96,50.0,31.5,52.9794,AC_DEMO_SYNTH,-0.5243,0.9512,74.669,64.014,59.735,51.211
0.58922,229.06,50.0,30.2,53.0295,AC_DEMO_SYNTH,-0.5036,0.9533,74.165,63.496,59.332,50.797
0.58977,228.19,50.0,28.9,53.0795,AC_DEMO_SYNTH,-0.4823,0.9551,74.549,64.058,59.639,51.246
0.59033,227.35,50.0,27.6,53.1295,AC_DEMO_SYNTH,-0.4602,0.9567,73.529,63.219,58.823,50.575
0.59088,226.56,50.0,26.2,53.1795,AC_DEMO_SYNTH,-0.4374,0.9582,73.919,64.495,59.135,51.596
0.59144,225.81,50.0,24.8,53.2296,AC_DEMO_SYNTH,-0.4141,0.9595,72.971,62.585,58.377,50.068
0.592,225.1,50.0,23.4,53.2796,AC_DEMO_SYNTH,-0.3901,0.9607,72.974,62.273,58.379,49.818
0.59255,224.43,50.0,21.9,53.3296,AC_DEMO_SYNTH,-0.3656,0.9617,72.346,62.746,57.877,50.197
0.59311,223.8,50.0,20.4,53.3797,AC_DEMO_SYNTH,-0.3405,0.9626,72.74,62.928,58.192,50.342
0.59366,223.22,50.0,18.9,53.4297,AC_DEMO_SYNTH,-0.3149,0.9634,72.93,62.127,58.344,49.702
0.59422,222.69,50.0,17.3,53.4797,AC_DEMO_SYNTH,-0.2889,0.9641,72.125,62.127,57.7,49.702
0.59477,222.2,50.0,15.7,53.5297,AC_DEMO_SYNTH,-0.2624,0.9647,71.889,60.966,57.511,48.773
0.59533,221.76,50.0,14.1,53.5798,AC_DEMO_SYNTH,-0.2356,0.9652,71.344,61.249,57.075,48.999
0.59589,221.37,50.0,12.5,53.6298,AC_DEMO_SYNTH,-0.2083,0.9656,71.53,60.918,57.224,48.734
0.59644,221.03,50.0,10.8,53.6798,AC_DEMO_SYNTH,-0.1808,0.966,70.827,60.427,56.662,48.342
0.597,220.73,50.0,9.2,53.7298,AC_DEMO_SYNTH,-0.153,0.9663,70.949,61.079,56.759,48.863
0.59755,220.49,50.0,7.5,53.7799,AC_DEMO_SYNTH,-0.125,0.9665,71.268,59.996,57.014,47.997
0.59811,220.29,50.0,5.8,53.8299,AC_DEMO_SYNTH,-0.0968,0.9667,71.576,60.234,57.261,48.187
0.59867,220.15,50.0,4.1,53.8799,AC_DEMO_SYNTH,-0.0684,0.9668,72.057,60.431,57.646,48.345
0.59922,220.05,50.0,2.4,53.93,AC_DEMO_SYNTH,-0.0399,0.9669,70.591,60.205,56.473,48.164
0.59978,220.0,50.0,0.7,53.98,AC_DEMO_SYNTH,-0.0114,0.9669,71.304,60.6,57.043,48.48
0.60033,220.01,53.1,0.0,54.03,AC_DEMO_SYNTH,0.0171,0.9669,70.745,60.482,56.596,48.386
0.60089,220.06,58.2,0.0,54.08,AC_DEMO_SYNTH,0.0456,0.9669,70.514,60.644,56.411,48.515
0.60145,220.17,63.3,0.0,54.1301,AC_DEMO_SYNTH,0.0741,0.9668,70.687,60.528,56.55,48.422
0.602,220.33,68.4,0.0,54.1801,AC_DEMO_SYNTH,0.1024,0.9667,70.491,60.636,56.393,48.509
0.60256,220.53,73.5,0.0,54.2301,AC_DEMO_SYNTH,0.1306,0.9665,70.471,60.142,56.377,48.114
0.60311,220.79,78.5,0.0,54.2802,AC_DEMO_SYNTH,0.1586,0.9662,70.238,60.242,56.19,48.194
0.60367,221.09,83.5,0.0,54.3302,AC_DEMO_SYNTH,0.1863,0.9659,69.826,60.313,55.861,48.25
0.60422,221.45,88.5,0.0,54.3802,AC_DEMO_SYNTH,0.2138,0.9655,69.767,60.168,55.814,48.134
0.60478,221.85,93.4,0.0,54.4302,AC_DEMO_SYNTH,0.241,0.9651,70.654,59.965,56.523,47.972
0.60534,222.3,98.2,0.0,54.4803,AC_DEMO_SYNTH,0.2677,0.9646,70.304,60.018,56.243,48.014
0.60589,222.79,100.0,0.0,54.5303,AC_DEMO_SYNTH,0.2941,0.964,70.207,59.861,56.166,47.889
0.60645,223.34,100.0,0.0,54.5803,AC_DEMO_SYNTH,0.3201,0.9633,70.495,60.411,56.396,48.329
0.607,223.93,100.0,0.0,54.6304,AC_DEMO_SYNTH,0.3456,0.9624,70.866,60.27,56.693,48.216
0.60756,224.56,100.0,0.0,54.6804,AC_DEMO_SYNTH,0.3705,0.9615,70.687,60.119,56.55,48.095
0.60812,225.23,100.0,0.0,54.7304,AC_DEMO_SYNTH,0.395,0.9605,70.431,60.208,56.345,48.166
0.60867,225.95,100.0,0.0,54.7804,AC_DEMO_SYNTH,0.4188,0.9593,71.274,60.093,57.019,48.074
0.60923,226.71,100.0,0.0,54.8305,AC_DEMO_SYNTH,0.442,0.9579,71.517,61.085,57.214,48.868
0.60978,227.52,100.0,0.0,54.8805,AC_DEMO_SYNTH,0.4646,0.9564,71.199,60.856,56.959,48.685
0.61034,228.36,100.0,0.0,54.9305,AC_DEMO_SYNTH,0.4866,0.9547,71.514,60.621,57.211,48.497
0.61089,229.24,100.0,0.0,54.9805,AC_DEMO_SYNTH,0.5078,0.9529,71.757,61.445,57.406,49.156
0.61145,230.15,100.0,0.0,55.0306,AC_DEMO_SYNTH,0.5284,0.9508,71.856,61.064,57.485,48.851
0.61201,231.1,100.0,0.0,55.0806,AC_DEMO_SYNTH,0.5481,0.9485,71.806,60.906,57.445,48.725
0.61256,232.09,100.0,0.0,55.1306,AC_DEMO_SYNTH,0.5672,0.946,71.967,62.071,57.574,49.657
0.61312,233.11,100.0,0.0,55.1807,AC_DEMO_SYNTH,0.5854,0.9433,72.113,61.653,57.69,49.322
0.61367,234.16,100.0,0.0,55.2307,AC_DEMO_SYNTH,0.6028,0.9403,71.652,61.923,57.322,49.538
0.61423,235.24,100.0,0.0,55.2807,AC_DEMO_SYNTH,0.6194,0.9371,72.567,62.333,58.054,49.866
0.61479,236.35,100.0,0.0,55.3307,AC_DEMO_SYNTH,0.6352,0.9336,71.95,63.016,57.56,50.413
0.61534,237.48,100.0,0.0,55.3808,AC_DEMO_SYNTH,0.6502,0.9298,72.387,62.82,57.91,50.256
0.6159,238.64,100.0,0.0,55.4308,AC_DEMO_SYNTH,0.6642,0.9257,73.449,62.598,58.759,50.078
0.61645,239.83,100.0,0.0,55.4808,AC_DEMO_SYNTH,0.6774,0.9213,73.495,63.574,58.796,50.859
